,0,1,2
0,2828.0,20860.0,0.0
1,4968.0,20314.0,1.0
2,5809.0,19009.0,1.0
3,1789.0,20314.0,1.0
4,3285.0,21136.0,1.0
5,4710.0,20186.0,1.0
6,3773.0,18872.0,0.0
7,437.0,21058.0,0.0
8,2070.0,20470.0,1.0
9,4127.0,21126.0,1.0
10,5519.0,20253.0,1.0
11,5190.0,19834.0,0.0
12,4094.0,19630.0,1.0
13,911.0,19022.0,0.0
14,448.0,20278.0,1.0
15,5555.0,20436.0,0.0
16,5674.0,18951.0,1.0
17,891.0,21048.0,0.0
18,2898.0,19383.0,0.0
19,2843.0,20126.0,1.0
20,3490.0,20954.0,0.0
21,5363.0,21073.0,0.0
22,5781.0,21249.0,0.0
23,1445.0,20861.0,0.0
24,4485.0,19695.0,1.0
25,4539.0,19157.0,1.0
26,5915.0,19192.0,0.0
27,3266.0,20585.0,0.0
28,5677.0,19726.0,1.0
29,4375.0,20339.0,1.0
30,2764.0,21256.0,0.0
31,3665.0,19610.0,1.0
32,2157.0,21049.0,0.0
33,2206.0,19494.0,0.0
34,2658.0,19649.0,1.0
35,204.0,20994.0,1.0
36,2161.0,19259.0,0.0
37,5299.0,19151.0,1.0
38,827.0,19775.0,0.0
39,846.0,19691.0,1.0
40,3089.0,19187.0,1.0
41,3730.0,19157.0,1.0
42,3693.0,19404.0,0.0
43,5968.0,20457.0,1.0
44,3153.0,18936.0,0.0
45,4698.0,18909.0,0.0
46,5777.0,19769.0,0.0
47,4343.0,19444.0,1.0
48,4246.0,20741.0,0.0
49,5723.0,19098.0,1.0
50,3085.0,19209.0,1.0
51,3046.0,19147.0,0.0
52,2268.0,20314.0,1.0
53,754.0,20528.0,0.0
54,4219.0,19000.0,0.0
55,1558.0,19068.0,1.0
56,1317.0,19027.0,1.0
57,3154.0,20216.0,0.0
58,2451.0,21191.0,0.0
59,4015.0,20048.0,0.0
60,1586.0,21225.0,0.0
61,5161.0,19250.0,0.0
62,1074.0,19455.0,1.0
63,633.0,20358.0,0.0
64,5248.0,20866.0,0.0
65,2235.0,20068.0,1.0
66,723.0,19455.0,0.0
67,2393.0,19854.0,1.0
68,4389.0,19010.0,1.0
69,3272.0,20252.0,1.0
70,5243.0,19357.0,0.0
71,4713.0,21141.0,0.0
72,4503.0,19274.0,0.0
73,3847.0,20052.0,1.0
74,4931.0,20588.0,0.0
75,2947.0,20613.0,0.0
76,2491.0,20507.0,0.0
77,4261.0,19227.0,0.0
78,4968.0,19781.0,1.0
79,1030.0,19585.0,1.0
80,2672.0,20866.0,1.0
81,1933.0,19239.0,1.0
82,1377.0,19854.0,1.0
83,3215.0,20159.0,1.0
84,1791.0,20007.0,1.0
85,2146.0,20299.0,0.0
86,1354.0,20674.0,1.0
87,1513.0,19312.0,0.0
