,0,1,2
0,3542.0,19014.0,0.0
1,945.0,19410.0,1.0
2,1058.0,19162.0,0.0
3,5847.0,20066.0,1.0
4,1262.0,19558.0,0.0
5,5693.0,20984.0,0.0
6,4538.0,20282.0,0.0
7,1660.0,21052.0,0.0
8,3628.0,19811.0,1.0
9,5743.0,20605.0,0.0
10,3730.0,20045.0,1.0
11,5195.0,20158.0,1.0
12,5537.0,20499.0,0.0
13,4562.0,19673.0,0.0
14,695.0,20141.0,0.0
15,5617.0,18951.0,1.0
16,4724.0,19874.0,0.0
17,2865.0,20102.0,0.0
18,3729.0,20373.0,0.0
19,2994.0,20051.0,0.0
20,4802.0,20696.0,0.0
21,1627.0,19580.0,1.0
22,5148.0,18965.0,1.0
23,3398.0,19294.0,0.0
24,1898.0,20062.0,1.0
25,4435.0,20128.0,0.0
26,1171.0,19009.0,1.0
27,3171.0,19657.0,0.0
28,53.0,19802.0,0.0
29,3467.0,20300.0,1.0
30,3262.0,20068.0,1.0
31,60.0,20506.0,0.0
32,4289.0,20358.0,0.0
33,1544.0,20257.0,1.0
34,20.0,20163.0,0.0
35,3180.0,19683.0,1.0
36,1214.0,18984.0,1.0
37,4104.0,19962.0,1.0
38,793.0,18995.0,0.0
39,865.0,19751.0,1.0
40,4001.0,19670.0,1.0
41,5275.0,20457.0,1.0
42,2515.0,19638.0,0.0
43,2332.0,19048.0,0.0
44,5461.0,20070.0,1.0
45,4734.0,19591.0,1.0
46,19.0,20219.0,1.0
47,1393.0,20146.0,0.0
48,2071.0,19461.0,1.0
49,1119.0,20396.0,0.0
50,2.0,20702.0,0.0
51,3396.0,19309.0,1.0
52,5077.0,20581.0,1.0
53,3322.0,20724.0,0.0
54,4094.0,20215.0,1.0
55,1765.0,21245.0,0.0
56,4451.0,19963.0,0.0
57,4084.0,19701.0,1.0
58,3901.0,21128.0,0.0
59,668.0,19796.0,0.0
60,2843.0,19365.0,1.0
61,4546.0,20275.0,1.0
62,3167.0,20037.0,0.0
63,4597.0,19009.0,0.0
64,5337.0,21197.0,0.0
65,4522.0,20389.0,1.0
66,3959.0,21060.0,0.0
67,3596.0,21005.0,0.0
68,4201.0,19457.0,0.0
69,5903.0,19416.0,0.0
70,2557.0,20758.0,0.0
71,2881.0,19854.0,1.0
72,2117.0,20775.0,1.0
73,289.0,19824.0,0.0
74,2216.0,19004.0,0.0
75,3597.0,20933.0,0.0
76,898.0,19658.0,1.0
77,2558.0,19597.0,0.0
78,3843.0,21236.0,1.0
79,1927.0,18976.0,0.0
80,1037.0,20033.0,0.0
81,2867.0,19484.0,1.0
82,2372.0,21051.0,0.0
83,2536.0,20062.0,0.0
84,4046.0,21191.0,1.0
85,2653.0,19024.0,0.0
86,2205.0,20197.0,0.0
87,4117.0,20428.0,1.0
88,2630.0,20288.0,1.0
89,3095.0,21175.0,1.0
90,4486.0,19006.0,1.0
91,2937.0,19683.0,1.0
92,3419.0,19470.0,0.0
93,988.0,19876.0,0.0
94,4164.0,20131.0,1.0
95,3763.0,19129.0,1.0
96,4150.0,18914.0,0.0
97,3133.0,19014.0,1.0
98,3748.0,19781.0,1.0
99,4238.0,19633.0,0.0
100,3697.0,21041.0,1.0
101,4613.0,19593.0,1.0
102,4088.0,19983.0,1.0
103,948.0,19826.0,1.0
104,3536.0,20421.0,0.0
105,5803.0,20228.0,0.0
106,3038.0,19039.0,1.0
107,3070.0,19488.0,0.0
108,4073.0,20370.0,0.0
109,1843.0,19684.0,1.0
110,3749.0,19627.0,1.0
111,3632.0,19537.0,1.0
112,4829.0,20685.0,0.0
113,1285.0,19052.0,1.0
114,2095.0,19085.0,0.0
115,5200.0,19726.0,1.0
116,783.0,20470.0,1.0
117,2001.0,20689.0,0.0
118,1246.0,20712.0,0.0
119,1919.0,21038.0,0.0
120,3908.0,21185.0,0.0
121,2895.0,19160.0,1.0
122,452.0,19247.0,0.0
123,3404.0,20187.0,1.0
124,1711.0,20699.0,1.0
125,571.0,20845.0,0.0
126,1960.0,19293.0,0.0
127,5046.0,20743.0,0.0
128,1962.0,19751.0,1.0
129,1542.0,20252.0,1.0
130,1912.0,20314.0,1.0
131,847.0,21191.0,1.0
132,2395.0,19592.0,1.0
133,2790.0,19674.0,1.0
134,4768.0,20113.0,1.0
135,1654.0,20560.0,1.0
136,5876.0,19189.0,0.0
137,1591.0,19712.0,1.0
138,1674.0,20442.0,0.0
139,4574.0,20321.0,0.0
140,1587.0,19044.0,0.0
141,1603.0,21143.0,0.0
142,2253.0,19410.0,1.0
143,4545.0,20091.0,0.0
144,2958.0,20646.0,0.0
145,4001.0,19157.0,1.0
146,5837.0,21012.0,1.0
147,2535.0,20108.0,1.0
148,380.0,20767.0,0.0
149,2068.0,20270.0,1.0
150,4714.0,20252.0,1.0
151,2066.0,20654.0,0.0
152,4571.0,21165.0,0.0
153,1573.0,20586.0,0.0
154,196.0,21205.0,0.0
155,3551.0,20750.0,0.0
156,4277.0,19964.0,1.0
157,2068.0,18983.0,1.0
158,3329.0,19592.0,1.0
159,5891.0,20853.0,0.0
160,3623.0,20068.0,1.0
161,4036.0,20889.0,0.0
162,3434.0,20881.0,1.0
163,5725.0,19212.0,0.0
164,3095.0,19850.0,1.0
165,1327.0,19334.0,0.0
166,5226.0,20323.0,1.0
167,220.0,19670.0,1.0
168,577.0,19963.0,1.0
169,4867.0,21143.0,0.0
170,2122.0,19838.0,0.0
171,4092.0,19545.0,1.0
172,1677.0,19826.0,0.0
173,2842.0,20622.0,0.0
174,2852.0,19932.0,1.0
175,2280.0,19507.0,0.0
176,902.0,20389.0,1.0
177,2658.0,19649.0,1.0
178,4987.0,18935.0,1.0
179,950.0,19486.0,1.0
180,3202.0,20433.0,0.0
181,4019.0,19078.0,1.0
182,3057.0,20205.0,0.0
183,5792.0,20447.0,0.0
184,2152.0,19181.0,0.0
185,5876.0,18941.0,0.0
186,1868.0,20502.0,0.0
187,4164.0,20314.0,1.0
188,2130.0,21034.0,1.0
189,3746.0,19755.0,0.0
190,2109.0,20777.0,0.0
191,269.0,21064.0,0.0
192,1182.0,20376.0,1.0
193,5952.0,19344.0,1.0
194,3058.0,21165.0,0.0
195,3213.0,20343.0,0.0
196,5495.0,20280.0,1.0
197,4816.0,20473.0,1.0
198,1920.0,19688.0,1.0
199,1222.0,20886.0,0.0
200,5360.0,20752.0,0.0
201,3749.0,20291.0,1.0
202,4019.0,19988.0,0.0
203,2718.0,20020.0,0.0
204,5204.0,19704.0,1.0
205,2368.0,20074.0,0.0
206,2895.0,19219.0,1.0
207,3064.0,19410.0,1.0
208,1593.0,21222.0,1.0
209,128.0,21119.0,0.0
210,64.0,20158.0,0.0
211,2653.0,19670.0,1.0
212,2686.0,20259.0,0.0
213,5082.0,20967.0,1.0
214,267.0,19409.0,1.0
215,4854.0,20578.0,1.0
216,3600.0,19693.0,1.0
217,989.0,20250.0,1.0
218,163.0,21128.0,0.0
219,3780.0,19363.0,0.0
220,5702.0,20717.0,1.0
221,3371.0,20938.0,0.0
222,3294.0,20314.0,1.0
223,3203.0,19485.0,0.0
224,3292.0,19216.0,1.0
225,1714.0,21007.0,1.0
226,5442.0,20581.0,1.0
227,1968.0,19151.0,1.0
228,5827.0,20989.0,1.0
229,5964.0,19846.0,1.0
230,4446.0,19614.0,1.0
231,4446.0,19327.0,1.0
232,4729.0,19121.0,1.0
233,5498.0,20270.0,0.0
234,5863.0,21096.0,1.0
235,2233.0,19160.0,1.0
236,2936.0,20052.0,1.0
237,5797.0,20017.0,0.0
238,5845.0,20187.0,1.0
239,5851.0,20779.0,0.0
240,5345.0,20783.0,0.0
241,1243.0,20215.0,1.0
242,4586.0,19137.0,0.0
243,2376.0,19157.0,1.0
244,3836.0,19214.0,0.0
245,268.0,20725.0,0.0
246,3233.0,19216.0,1.0
247,4597.0,19052.0,1.0
248,2667.0,19679.0,1.0
249,5170.0,19381.0,0.0
250,2714.0,19308.0,1.0
251,5468.0,21126.0,1.0
252,336.0,19990.0,1.0
253,5516.0,20584.0,1.0
254,1640.0,19348.0,1.0
255,1429.0,19842.0,1.0
256,1640.0,19380.0,1.0
257,4953.0,19429.0,1.0
258,3536.0,19271.0,0.0
259,1752.0,20330.0,0.0
260,2714.0,19841.0,1.0
261,1055.0,21184.0,0.0
262,5202.0,20269.0,0.0
263,1437.0,20475.0,0.0
264,4467.0,19486.0,1.0
265,2207.0,20674.0,0.0
266,3051.0,20290.0,0.0
267,4503.0,19274.0,0.0
268,5076.0,19843.0,1.0
269,2354.0,20070.0,1.0
270,644.0,19983.0,1.0
271,5770.0,20705.0,0.0
272,1640.0,20209.0,1.0
273,2838.0,20057.0,0.0
274,179.0,20355.0,0.0
275,1880.0,20786.0,0.0
276,918.0,20535.0,0.0
277,1074.0,20659.0,1.0
278,5489.0,19726.0,1.0
279,249.0,21110.0,0.0
280,52.0,20485.0,0.0
281,3095.0,20270.0,1.0
282,1244.0,20214.0,0.0
283,3570.0,20889.0,0.0
284,3137.0,20955.0,0.0
285,3747.0,19471.0,0.0
286,3023.0,20399.0,0.0
287,5674.0,21178.0,1.0
288,2535.0,20293.0,1.0
289,3780.0,21210.0,0.0
290,640.0,19810.0,1.0
291,5650.0,20848.0,0.0
292,5485.0,20869.0,1.0
293,751.0,19216.0,1.0
294,4449.0,20691.0,0.0
295,4198.0,20472.0,0.0
296,4468.0,20263.0,0.0
297,631.0,19781.0,1.0
298,5596.0,19535.0,0.0
299,1659.0,18971.0,0.0
300,2006.0,20642.0,0.0
301,1175.0,19681.0,1.0
302,3730.0,21107.0,1.0
303,5793.0,19593.0,1.0
304,2041.0,19086.0,0.0
305,1009.0,20457.0,0.0
306,4486.0,19839.0,1.0
307,5113.0,19292.0,0.0
308,4375.0,19160.0,1.0
309,4597.0,19908.0,0.0
310,5928.0,19637.0,0.0
311,2323.0,19200.0,0.0
312,4938.0,18931.0,1.0
313,4088.0,19354.0,1.0
314,3139.0,21220.0,1.0
315,4833.0,20106.0,1.0
316,5138.0,20557.0,0.0
317,4973.0,20010.0,0.0
318,2930.0,19364.0,1.0
319,2117.0,19846.0,0.0
320,4917.0,20377.0,1.0
321,3079.0,19983.0,1.0
322,5950.0,20205.0,1.0
323,5365.0,21061.0,0.0
324,5726.0,20517.0,1.0
325,4019.0,20068.0,1.0
326,1761.0,19630.0,0.0
327,1851.0,19983.0,1.0
328,276.0,20484.0,0.0
329,1906.0,19958.0,1.0
330,5762.0,19804.0,0.0
331,334.0,20187.0,1.0
332,3348.0,20050.0,0.0
333,382.0,20016.0,0.0
334,3413.0,19154.0,1.0
335,2457.0,21252.0,0.0
